,title,pubDate,link,description
49,"17시 기준, 가상화폐(암호화폐) <b>비트코인</b> 911만원대(0.36%), 이더리움 53만원...","Tue, 24 Jul 2018 17:11:00 +0900",http://www.nbnnews.co.kr/news/articleView.html?idxno=157704,"<b>비트코인</b>은 업비트에서는 19,000원(0.21%) 상승한 908만원대에 거래되고 있고, 빗썸에서는 33,000원(0.36%) 상승한 911만원대에 거래되고 있으며, 코인원에서는 10,000원(0.11%) 상승한 909만원대에 거래되고 있다.... "
50,"가상화폐(암호화폐) 21시 현재 시세, 이오스 9,320원, 라이트<b>코인</b> 99,950원, ...","Tue, 24 Jul 2018 21:11:00 +0900",http://www.nbntv.co.kr/news/articleView.html?idxno=108406,"<b>비트코인</b>은 코인원에서는 9,399,000원(1.95%)에 거래되고 있고, 업비트에서는 9,355,000원(1.27%)에 거래되고 있다. 이더리움은 코인원에서는 540,000원(0.75%)에 거래되고 있으며, 업비트에서는 539,600원(0.82%)에 거래되고... "
51,"[가상화폐 뉴스] <b>비트코인</b> 캐시, 전일 대비 48,000원 (-5.15%) 내린 883,500원","Tue, 24 Jul 2018 11:46:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000664481,"[한국경제TV 라이온봇 기자] [그림 1] <b>비트코인</b> 캐시 최근 1개월 추세 (제공: 암호화폐 거래소 코인원) 07월 24일 11시 45분 현재 암호화폐 거래소 코인원에 따르면 <b>비트코인</b> 캐시는 전일 대비 48,000원 (-5.15... "
52,싸고 빠르다...퓨즈엑스 카드로 <b>비트코인</b>캐시 결제 OK!,"Tue, 24 Jul 2018 10:44:00 +0900",http://www.fntoday.co.kr/news/articleView.html?idxno=166379,"글로벌 암호화폐 결제 카드 프로젝트 퓨즈엑스(FuzeX)가 <b>비트코인</b>캐시(BCH)를 지지하는 <b>비트코인</b>닷컴과 파트너십을 체결했다. 퓨즈엑스 카드에 <b>비트코인</b>캐시를 추가한 것. 퓨즈엑스 관계자는 &quot;전송 속도, 수수료 등을... "
53,"다시 꿈틀대는 <b>비트코인</b>, 정부 정책은 여전히 제자리걸음","Tue, 24 Jul 2018 10:03:00 +0900",http://www.greened.kr/news/articleView.html?idxno=69273,"[녹색경제신문 백성요 기자] 가상화폐의 대표격인 <b>비트코인</b>의 가격이 다시 꿈틀대는 가운데, 정부의 규제는 광풍이 일었던 때에서 한 발짝도 나아가지 못해 또다시 시장 혼란을 야기할 수 있다는 지적이 나온다. 24일 오전... "
54,[암호화폐 시황] <b>비트코인</b> -0.19%↓ <b>비트코인</b>캐시 1.16%↑ <b>비트코인</b>골드 0.88...,"Tue, 24 Jul 2018 18:32:00 +0900",http://www.thebigdata.co.kr/view.php?ud=201807241830012827edd30a31ee_23,코인원 암호화폐(가상화폐) 거래소 [빅데이터뉴스 김기태 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(17시 30분)전 대비 하락세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 24일 오후... 
55,"가상화폐(암호화폐) 00시 현재 시세, 이더리움 520,000원, <b>비트코인</b> 8,661,00...","Tue, 24 Jul 2018 00:11:00 +0900",http://www.nbntv.co.kr/news/articleView.html?idxno=108249,"<b>비트코인</b>은 빗썸에서는 8,661,000원(-0.56%)에 거래되고 있으며, 코인원에서는 8,699,000원(-0.16%)에 거래되고 있다. 라이트코인은 빗썸에서는 94,500원(-1.87%)에 거래되고 있고, 코인원에서는 94,700원(-1.20%)에 거래되고... "
56,"가상화폐(암호화폐) 주요 종목 상승세, 07월 24일 15시 기준 <b>비트코인</b>은 92,0...","Tue, 24 Jul 2018 15:16:00 +0900",http://www.sisamagazine.co.kr/news/articleView.html?idxno=135991,"<b>비트코인</b>은 빗썸에서는 41,000원(0.46%) 상승한 9,041,000원에 거래되고 있고, 코인원에서는 41,000원(0.46%) 상승한 9,040,000원에 거래되고 있으며, 업비트에서는 92,000원(1.02%) 상승한 9,070,000원에 거래되고 있다.... "
57,"[가상화폐 뉴스] 07월 24일 19시 30분 <b>비트코인</b>(4.7%), <b>비트코인</b> 캐시(5.88%)...","Tue, 24 Jul 2018 19:30:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000664731,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 409,000원(4.7%) 상승한 9... "
58,"가상화폐(암호화폐) 주요 종목 상승세, 07월 24일 01시 기준 <b>비트코인</b>은 46,0...","Tue, 24 Jul 2018 01:16:00 +0900",http://www.sisamagazine.co.kr/news/articleView.html?idxno=135926,"<b>비트코인</b>은 빗썸에서는 71,000원(0.82%) 상승한 8,732,000원에 거래되고 있고, 코인원에서는 46,000원(0.53%) 상승한 8,745,000원에 거래되고 있으며, 업비트에서는 55,000원(0.63%) 상승한 8,730,000원에 거래되고 있다.... "
59,"가상화폐(암호화폐) 주요 종목 상승세, 07월 24일 14시 기준 <b>비트코인</b>은 165,...","Tue, 24 Jul 2018 14:16:00 +0900",http://www.sisamagazine.co.kr/news/articleView.html?idxno=135976,"<b>비트코인</b>은 빗썸에서는 165,000원(1.87%) 상승한 9,000,000원에 거래되고 있고, 코인원에서는 150,000원(1.70%) 상승한 8,999,000원에 거래되고 있으며, 업비트에서는 135,000원(1.53%) 상승한 8,978,000원에 거래되고... "
60,"가상화폐(암호화폐) 21시 현재 시세, 이더리움 541,000원, <b>비트코인</b> 9,360,00...","Tue, 24 Jul 2018 21:11:00 +0900",http://www.nbntv.co.kr/news/articleView.html?idxno=108405,"<b>비트코인</b>은 빗썸에서는 9,360,000원(1.56%)에 거래되고 있으며, 코인원에서는 9,399,000원(1.95%)에 거래되고 있다. 라이트코인은 빗썸에서는 105,800원(-3.82%)에 거래되고 있고, 코인원에서는 99,950원(-0.25%)에 거래되고... "
61,"암호화폐(가상화폐) 12시 기준, 라이트<b>코인</b> 94,600원(0.21%), 리플 504원(-0....","Tue, 24 Jul 2018 12:10:00 +0900",http://www.greenpostkorea.co.kr/news/articleView.html?idxno=93243,"<b>비트코인</b>은 코인원에서는 11,000원(-0.12%) 하락한 8,818,000원에 거래되고 있고, 업비트에서는 2,000원(-0.02%) 하락한 8,820,000원에 거래되고 있으며, 이더리움은 코인원에서는 700원(0.14%) 상승한 514,600원에... "
62,"15시 기준, 가상화폐(암호화폐) <b>비트코인</b> 907만원대(1.02%), 이더리움 52만원...","Tue, 24 Jul 2018 15:11:00 +0900",http://www.nbnnews.co.kr/news/articleView.html?idxno=157622,"<b>비트코인</b>은 업비트에서는 92,000원(1.02%) 상승한 907만원대에 거래되고 있고, 빗썸에서는 41,000원(0.46%) 상승한 904만원대에 거래되고 있으며, 코인원에서는 41,000원(0.46%) 상승한 904만원대에 거래되고 있다.... "
63,"가상화폐(암호화폐) 20시 현재 시세, 이오스 9,200원, 라이트<b>코인</b> 100,200원,...","Tue, 24 Jul 2018 20:11:00 +0900",http://www.nbntv.co.kr/news/articleView.html?idxno=108392,"<b>비트코인</b>은 코인원에서는 9,219,000원(1.16%)에 거래되고 있고, 업비트에서는 9,238,000원(1.67%)에 거래되고 있다. 이더리움은 코인원에서는 536,000원(0.37%)에 거래되고 있으며, 업비트에서는 535,200원(0.54%)에 거래되고... "
64,"[가상화폐 뉴스] 07월 24일 18시 00분 <b>비트코인</b>(4.32%), 라이트코인(4.25%), ...","Tue, 24 Jul 2018 18:00:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000664718,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 375,000원(4.32%) 상승한 9... "
65,[실시간 가상화폐 거래소 시세] <b>비트코인</b> 유일하게 880만원대까지 3%대 ↑,"Tue, 24 Jul 2018 05:12:00 +0900",http://www.ajunews.com/view/20180724050558328,2018년 7월 24일 오전 5시 5분 기준 전기연 기자 kiyeoun01@ajunews.com [사진=빗썸거래소 로고] [2018년 7월 24일 오전 5시 5분 기준 빗썸거래소] 가상화폐 거래소 빗썸거래소 시세는 <b>비트코인</b>이 전날 대비... 
66,"클라우드퓨전, 암호화폐 거래소 '<b>비트</b>프렌즈' 네이밍 확정","Tue, 24 Jul 2018 11:00:00 +0900",http://www.datanet.co.kr/news/articleView.html?idxno=124883,"'비트프렌즈'는 <b>비트코인</b>(BITCOIN)의 '비트(BIT)'와 친구를 뜻하는 '프렌즈(FRIENDS)'가 합쳐져 만들어진 네이밍으로, 단어 콘셉트처럼 친구처럼 편하고 친숙한 느낌을 선사할 예정이다. 이를 위해 BI에는 딱딱하고 무거운... "
67,"클라우드퓨전, 암호화폐 거래소 '<b>비트</b>프렌즈' 브랜드 공개","Tue, 24 Jul 2018 15:34:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=018&aid=0004157303,"비트프렌즈는 대표적인 암호화폐 ‘<b>비트코인</b>’의 비트(BIT)와 친구(Friends)를 뜻하는 단어를 합쳐 만들었으며, 친구처럼 편하고 친숙한 느낌을 주는데 주력한다. 브랜드 로고(BI)에는 딱딱하고 무거운 분위기에서 벗어나... "
68,"가상화폐(암호화폐) 주요 종목 상승세, 07월 24일 13시 기준 <b>비트코인</b>은 31,0...","Tue, 24 Jul 2018 13:16:00 +0900",http://www.sisamagazine.co.kr/news/articleView.html?idxno=135971,"<b>비트코인</b>은 빗썸에서는 30,000원(0.34%) 상승한 8,835,000원에 거래되고 있고, 코인원에서는 31,000원(0.35%) 상승한 8,849,000원에 거래되고 있으며, 업비트에서는 23,000원(0.26%) 상승한 8,843,000원에 거래되고 있다.... "
69,<b>비트코인</b> 전체 암호화폐 시장 점유율 ‘사상최고’,"Tue, 24 Jul 2018 07:33:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=421&aid=0003498341,코인텔레그래프 갈무리  최근 <b>비트코인</b>이 급등함에 따라 <b>비트코인</b> 시가총액(이하 시총)이 전체 암호화폐(가상화폐) 시장에서 사상최고의 점유율을 기록하고 있다고 미국의 암호화폐 전문매체인 코인텔레그래프가... 
70,"[가상화폐 뉴스] 07월 24일 17시 30분 <b>비트코인</b>(4.51%), 라이트코인(3.96%), ...","Tue, 24 Jul 2018 17:30:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000664704,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 391,000원(4.51%) 상승한 9... "
71,G20 암호화폐 규제 연기...24일 새벽 <b>비트코인</b> 껑충,"Tue, 24 Jul 2018 06:32:00 +0900",http://www.choicenews.co.kr/news/articleView.html?idxno=43176,[초이스경제 최원석 기자] 24일 새벽 장중 가상화폐를 대표하는 <b>비트코인</b> 가격이 상승세를 나타냈다. 관련 거래소에 따르면 이날 새벽 6시 18분 현재 <b>비트코인</b>은 880만8500원으로 3.69% 상승한 수준에서 거래가... 
72,"가상화폐(암호화폐) 주요 종목 상승세, 07월 24일 12시 기준 <b>비트코인</b>은 2,00...","Tue, 24 Jul 2018 12:16:00 +0900",http://www.sisamagazine.co.kr/news/articleView.html?idxno=135966,"<b>비트코인</b>은 빗썸에서는 17,000원(-0.19%) 하락한 8,805,000원에 거래되고 있고, 코인원에서는 11,000원(-0.12%) 하락한 8,818,000원에 거래되고 있으며, 업비트에서는 2,000원(-0.02%) 하락한 8,820,000원에 거래되고... "
73,"'<b>비트코인</b> 거물 한 자리에'...후오비 카니발, 내달 2일 개최","Tue, 24 Jul 2018 10:31:00 +0900",http://www.enewstoday.co.kr/news/articleView.html?idxno=1215003,"특히 이번 행사에는 가장 큰 해시 파워를 가진 비트메인의 우지한 대표의 발표뿐만 아니라 <b>비트코인</b>닷컴의 대표 로저 버 역시 참석해 발표를 진행한다. 또 비트칸 팡유 대표, 유니버셜랩스 케다 체 대표, 체인케비넷 홍상진... "
74,"[가상화폐 뉴스] 07월 24일 19시 00분 <b>비트코인</b>(4.83%), <b>비트코인</b> 캐시(5.43%...","Tue, 24 Jul 2018 19:00:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000664729,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 420,000원(4.83%) 상승한 9... "
75,[암호화폐 시황] <b>비트코인</b> -0.41%↓ <b>비트코인</b>캐시 3.73%↑ <b>비트코인</b>골드 1.42...,"Tue, 24 Jul 2018 15:32:00 +0900",http://www.thebigdata.co.kr/view.php?ud=201807241530012243edd3023e10_23,코인원 암호화폐(가상화폐) 거래소 [빅데이터뉴스 김기태 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(14시 30분)전 대비 하락세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 24일... 
76,"[가상화폐 뉴스] 07월 24일 17시 00분 <b>비트코인</b>(4.19%), <b>비트코인</b> 캐시(4.39%...","Tue, 24 Jul 2018 17:00:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000664696,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 366,000원(4.19%) 상승한 9... "
77,"14시 기준, 가상화폐(암호화폐) <b>비트코인</b> 900만원대(1.87%), 이더리움 51만원...","Tue, 24 Jul 2018 14:11:00 +0900",http://www.nbnnews.co.kr/news/articleView.html?idxno=157591,"<b>비트코인</b>은 업비트에서는 135,000원(1.53%) 상승한 897만원대에 거래되고 있고, 빗썸에서는 165,000원(1.87%) 상승한 900만원대에 거래되고 있으며, 코인원에서는 150,000원(1.70%) 상승한 899만원대에 거래되고 있다.... "
78,[암호화폐 시황] <b>비트코인</b> -0.26%↓ <b>비트코인</b>캐시 -2.22%↓ <b>비트코인</b>골드 0.0...,"Tue, 24 Jul 2018 17:32:00 +0900",http://www.thebigdata.co.kr/view.php?ud=20180724173002527edd30bff65_23,코인원 암호화폐(가상화폐) 거래소 [빅데이터뉴스 김기태 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(16시 30분)전 대비 하락세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 24일... 
79,"보안솔루션 기업이 만드는 암호화폐 거래소 '<b>비트</b>프렌즈', 8월 문 연다","Tue, 24 Jul 2018 14:15:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0004063559,한편 '비트프렌즈'는 <b>비트코인</b>의 '비트'와 친구를 뜻하는 프렌즈가 합쳐진 이름이다. 단어 콘셉트에 맞춰 친구처럼 편하고 친숙한 느낌을 선사하겠다는 것이 회사 측의 설명이다.  ▶ 속보이는 연예뉴스 fn스타
80,"가상화폐 옥석가리기?...<b>비트코인</b> 상승, 알트코인 하락 까닭은","Tue, 24 Jul 2018 17:09:00 +0900",http://www.sporbiz.co.kr/news/articleView.html?idxno=256995,[한스경제=허지은 기자] 가상화폐 시장에서 <b>비트코인</b>과 알트코인(<b>비트코인</b>을 제외한 나머지 가상화폐)의 운명이 엇갈리고 있다. 주요20개국(G20)이 가상화폐에 대한 제도권 장벽을 허물겠다는데 공감대를 형성한... 
81,"[가상화폐 뉴스] 07월 24일 16시 30분 <b>비트코인</b>(4.52%), 라이트코인(5.32%), ...","Tue, 24 Jul 2018 16:30:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000664689,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 393,000원(4.52%) 상승한 9... "
82,"암호화폐(가상화폐) 07월 24일 04시 기준 <b>비트코인</b> 상승, 이더리움 상승, 라이...","Tue, 24 Jul 2018 04:10:00 +0900",http://www.kgdm.co.kr/news/articleView.html?idxno=511497,"<b>비트코인</b>은 빗썸에서는 41,000원(0.47%) 상승한 8,814,000원에 거래되고 있고, 코인원에서는 35,000원(0.40%) 상승한 8,824,000원에 거래되고 있으며, 업비트에서는 37,000원(0.42%) 상승한 8,799,000원에 거래되고 있다.... "
83,"<b>비트</b>소닉, 가상화폐 대중화 위해 오투오페이 보너스 판매 시작","Tue, 24 Jul 2018 02:56:00 +0900",http://www.polinews.co.kr/news/article.html?no=362510,2013년 한국 최초 <b>비트코인</b> 쇼핑몰 ‘코인마켓’을 개발하였으며 그 기술을 통해 <b>비트코인</b> 금 거래소 서비스 ‘Trust-Ex’와 암호화폐거래소 ‘비트소닉’ 오픈을 앞두고 있다. <U+00A0>
84,"가상화폐(암호화폐) 19시 현재 시세, 이오스 9,140원, 라이트<b>코인</b> 99,600원, ...","Tue, 24 Jul 2018 19:11:00 +0900",http://www.nbntv.co.kr/news/articleView.html?idxno=108382,"<b>비트코인</b>은 코인원에서는 9,113,000원(0.58%)에 거래되고 있고, 업비트에서는 9,086,000원(0.15%)에 거래되고 있다. 이더리움은 코인원에서는 534,000원(0.58%)에 거래되고 있으며, 업비트에서는 532,300원(0.34%)에 거래되고... "
85,"13시 기준, 가상화폐(암호화폐) <b>비트코인</b> 884만원대(0.35%), 이더리움 51만원...","Tue, 24 Jul 2018 13:11:00 +0900",http://www.nbnnews.co.kr/news/articleView.html?idxno=157564,"<b>비트코인</b>은 업비트에서는 23,000원(0.26%) 상승한 884만원대에 거래되고 있고, 빗썸에서는 30,000원(0.34%) 상승한 883만원대에 거래되고 있으며, 코인원에서는 31,000원(0.35%) 상승한 884만원대에 거래되고 있다. 그리고... "
86,"[가상화폐 뉴스] 07월 24일 16시 00분 <b>비트코인</b>(5.14%), <b>비트코인</b> 골드(3.64%...","Tue, 24 Jul 2018 16:01:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000664678,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 444,000원(5.14%) 상승한 9... "
87,&quot;역대급 상승세 탈 수 있다&quot; <b>비트코인</b> 급등... 주요 알트코인은 휘청,"Tue, 24 Jul 2018 09:42:00 +0900",http://www.kinews.net/news/articleView.html?idxno=201485,국내 <b>비트코인</b> 가격이 약 일주일째 상승세다. (자료=빗썸) [키뉴스 신민경 인턴기자] 오늘도 가상화폐 오름세 행렬의 선두는 <b>비트코인</b>이었다. 가상화폐 공동규제안 확정을 연기한다는 G20의 발표가 호재로... 
88,"가상화폐(암호화폐) 주요 종목 상승세, 07월 24일 10시 기준 <b>비트코인</b>은 3,00...","Tue, 24 Jul 2018 10:16:00 +0900",http://www.sisamagazine.co.kr/news/articleView.html?idxno=135946,"<b>비트코인</b>은 빗썸에서는 3,000원(-0.03%) 하락한 8,759,000원에 거래되고 있고, 코인원에서는 14,000원(-0.16%) 하락한 8,750,000원에 거래되고 있으며, 업비트에서는 6,000원(0.07%) 상승한 8,758,000원에 거래되고 있다.... "
89,"다른 암호화폐 하락하는데 <b>비트코인</b>만 급등, 이유는?","Tue, 24 Jul 2018 07:05:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=421&aid=0003498336,CNBC 갈무리  대표적인 암호화폐(가상화폐)인 <b>비트코인</b>이 23일(현지시간) 4% 가까이 급등하는 등 지난 한주에만 20% 가량 급등했다. 지난주부터 암호화폐 전반이 회복세를 보이고 있지만 <b>비트코인</b>의 급등세가... 
90,"[가상화폐 뉴스] 07월 24일 15시 30분 <b>비트코인</b>(5.05%), 라이트코인(4.28%), ...","Tue, 24 Jul 2018 15:31:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000664659,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 435,000원(5.05%) 상승한 9... "
91,<b>비트코인</b> '나홀로 독주' 왜?,"Tue, 24 Jul 2018 12:35:00 +0900",http://www.kntimes.co.kr/news/articleView.html?idxno=26641,"하지만 구체적인 규제안이 나오지 않으면서, <b>비트코인</b> 시세는 상승세를 이어가고 있다. 암호화폐 시황중계사이트 코인마켓캡에 따르면 24일 오전 11시 현재 <b>비트코인</b>은 전일 대비 2.79% 상승한 7744.36달러를 기록... "
92,"12시 기준, 가상화폐(암호화폐) <b>비트코인</b> 882만원대(-0.02%), 이더리움 51만원...","Tue, 24 Jul 2018 12:11:00 +0900",http://www.nbnnews.co.kr/news/articleView.html?idxno=157536,"<b>비트코인</b>은 업비트에서는 2,000원(-0.02%) 하락한 882만원대에 거래되고 있고, 빗썸에서는 17,000원(-0.19%) 하락한 880만원대에 거래되고 있으며, 코인원에서는 11,000원(-0.12%) 하락한 881만원대에 거래되고 있다.... "
